index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Mean of T,Variance of T,Region of Failure
114,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,20,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
115,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
116,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,33,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
117,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
118,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
119,2,961,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
120,3,0,-1.0,-1.0,5893.6,3,50.0,961.1849899987702,14,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
121,4,0,-1.0,-1.0,5893.6,4,50.0,961.1849899987702,20,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
122,5,0,-1.0,-1.0,5893.6,5,50.0,961.1849899987702,33,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
123,6,0,-1.0,-1.0,5893.6,6,50.0,961.1849899987702,39,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
124,7,0,-1.0,-1.0,5893.6,-1,50.0,961.1849899987702,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
125,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
126,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,14,50.0,4620.0,4620,1273.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
127,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,37,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
128,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 3, 2]"
129,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4620.0,4620,1273.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
130,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,34,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
131,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,0,2,0.25,0.25,0.0,0.5,1.75,1.6875,"[0, 3, 3, 1]"
132,5,0,-1.0,-1.0,5893.6,5,50.0,1038.0000000000007,14,50.0,4625.0,4625,1268.6000000000004,0.0,1,1,1,2,0.2,0.2,0.2,0.4,1.8000000000000003,1.3599999999999985,"[0, 3, 3, 1, 2]"
133,6,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,2.0,1.333333333333333,"[0, 3, 3, 1, 2, 3]"
134,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
135,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
136,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,34,50.0,4620.0,4620,1273.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
137,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,37,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
138,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,1.2222222222222214,"[0, 3, 2, 3, 3, 3]"
139,2,814,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
140,3,0,-1.0,-1.0,5893.6,3,50.0,814.3362408846982,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
141,4,0,-1.0,-1.0,5893.6,4,50.0,814.3362408846982,37,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
142,5,0,-1.0,-1.0,5893.6,5,50.0,814.3362408846982,14,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 3, 2]"
143,6,0,-1.0,-1.0,5893.6,6,50.0,814.3362408846982,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,2.0,1.333333333333333,"[0, 3, 3, 3, 2, 1]"
144,7,0,-1.0,-1.0,5893.6,-1,50.0,814.3362408846982,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,2.142857142857143,1.2653061224489797,"[0, 3, 3, 3, 2, 1, 3]"
145,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
146,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
147,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
148,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
149,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
150,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,20,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
151,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
152,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,33,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
153,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
154,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
155,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4620.0,4620,1273.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
156,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,20,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
157,4,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
158,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
159,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
160,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,34,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
161,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
162,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,1.2222222222222214,"[0, 3, 2, 3, 3, 3]"
163,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 3, 3, 3, 2]"
164,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
165,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,34,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
166,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,33,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
167,5,0,-1.0,-1.0,5893.6,5,50.0,1038.0000000000007,39,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,0,4,0.2,0.0,0.0,0.8,2.4000000000000004,1.4399999999999986,"[0, 3, 3, 3, 3]"
168,6,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,0,5,0.16666666666666666,0.0,0.0,0.8333333333333334,2.5,1.25,"[0, 3, 3, 3, 3, 3]"
169,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
170,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
171,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
172,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,39,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
173,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
174,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
175,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,33,50.0,4618.0,4618,1275.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
176,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
177,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,0,3,0.2,0.2,0.0,0.6,1.9999999999999998,1.6000000000000005,"[0, 3, 3, 3, 1]"
178,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,14,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,2.0,1.333333333333333,"[0, 3, 3, 3, 1, 2]"
179,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
180,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
181,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
182,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,37,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
183,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 3, 3, 2]"
184,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4620.0,4620,1273.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
185,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,20,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
186,4,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
187,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
188,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
189,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
190,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
191,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
192,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
193,2,980,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
194,3,0,-1.0,-1.0,5893.6,3,50.0,980.3948612244983,33,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
195,4,0,-1.0,-1.0,5893.6,4,50.0,980.3948612244983,34,50.0,4620.0,4620,1273.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
196,5,0,-1.0,-1.0,5893.6,5,50.0,980.3948612244983,14,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 3, 2]"
197,6,0,-1.0,-1.0,5893.6,-1,50.0,980.3948612244983,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 3, 2, 2]"
198,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
199,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,39,50.0,4618.0,4618,1275.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
200,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
201,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 2, 3]"
202,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 2, 3, 2]"
203,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
204,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
205,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,34,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
206,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
207,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,1.2222222222222214,"[0, 3, 2, 3, 3, 3]"
208,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 3, 3, 3, 2]"
209,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
210,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
211,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,1,1,1,1,0.25,0.25,0.25,0.25,1.5,1.25,"[0, 3, 2, 1]"
212,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,1,1,2,0.2,0.2,0.2,0.4,1.8000000000000003,1.3599999999999985,"[0, 3, 2, 1, 3]"
213,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,20,50.0,4626.0,4626,1267.6000000000004,0.0,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.1388888888888893,"[0, 3, 2, 1, 3, 2]"
214,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.9999999999999998,1.1428571428571432,"[0, 3, 2, 1, 3, 2, 3]"
215,2,980,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
216,3,0,-1.0,-1.0,5893.6,3,50.0,980.3948612244983,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
217,4,0,-1.0,-1.0,5893.6,4,50.0,980.3948612244983,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
218,5,0,-1.0,-1.0,5893.6,5,50.0,980.3948612244983,34,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
219,6,0,-1.0,-1.0,5893.6,6,50.0,980.3948612244983,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.1388888888888893,"[0, 3, 2, 2, 3, 1]"
220,7,0,-1.0,-1.0,5893.6,-1,50.0,980.3948612244983,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.9999999999999998,1.1428571428571432,"[0, 3, 2, 2, 3, 1, 3]"
221,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
222,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,34,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
223,4,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,14,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
224,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
225,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,33,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
226,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
227,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 3, 2, 2]"
228,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 2, 2, 3]"
229,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 3, 2, 2, 3, 3]"
